node_id,clay_pct,sand_pct,organic_matter,bulk_density
320,24.709956709956714,33.24242424242425,5.194805194805194,500.0
321,24.709956709956714,33.24242424242425,5.194805194805194,500.0
322,24.709956709956714,33.24242424242425,5.194805194805194,500.0
323,24.709956709956714,33.24242424242425,5.194805194805194,500.0
324,24.709956709956714,33.24242424242425,5.194805194805194,500.0
325,24.709956709956714,33.24242424242425,5.194805194805194,500.0
326,24.709956709956714,33.24242424242425,5.194805194805194,500.0
327,24.709956709956714,33.24242424242425,5.194805194805194,500.0
328,24.709956709956714,33.24242424242425,5.194805194805194,500.0
329,24.709956709956714,33.24242424242425,5.194805194805194,500.0
330,24.709956709956714,33.24242424242425,5.194805194805194,500.0
331,24.709956709956714,33.24242424242425,5.194805194805194,500.0
332,24.709956709956714,33.24242424242425,5.194805194805194,500.0
333,24.709956709956714,33.24242424242425,5.194805194805194,500.0
334,24.709956709956714,33.24242424242425,5.194805194805194,500.0
335,24.709956709956714,33.24242424242425,5.194805194805194,500.0
336,24.709956709956714,33.24242424242425,5.194805194805194,500.0
337,24.709956709956714,33.24242424242425,5.194805194805194,500.0
338,24.709956709956714,33.24242424242425,5.194805194805194,500.0
339,24.709956709956714,33.24242424242425,5.194805194805194,500.0
340,24.709956709956714,33.24242424242425,5.194805194805194,500.0
341,24.709956709956714,33.24242424242425,5.194805194805194,500.0
342,24.709956709956714,33.24242424242425,5.194805194805194,500.0
343,24.709956709956714,33.24242424242425,5.194805194805194,500.0
344,24.709956709956714,33.24242424242425,5.194805194805194,500.0
345,24.709956709956714,33.24242424242425,5.194805194805194,500.0
346,24.709956709956714,33.24242424242425,5.194805194805194,500.0
347,24.709956709956714,33.24242424242425,5.194805194805194,500.0
348,24.709956709956714,33.24242424242425,5.194805194805194,500.0
349,24.709956709956714,33.24242424242425,5.194805194805194,500.0
350,24.709956709956714,33.24242424242425,5.194805194805194,500.0
351,24.709956709956714,33.24242424242425,5.194805194805194,500.0
352,24.709956709956714,33.24242424242425,5.194805194805194,500.0
353,24.709956709956714,33.24242424242425,5.194805194805194,500.0
354,24.709956709956714,33.24242424242425,5.194805194805194,500.0
355,24.709956709956714,33.24242424242425,5.194805194805194,500.0
356,24.709956709956714,33.24242424242425,5.194805194805194,500.0
357,24.709956709956714,33.24242424242425,5.194805194805194,500.0
358,24.709956709956714,33.24242424242425,5.194805194805194,500.0
359,24.709956709956714,33.24242424242425,5.194805194805194,500.0
360,24.709956709956714,33.24242424242425,5.194805194805194,500.0
361,24.709956709956714,33.24242424242425,5.194805194805194,500.0
